wavelength,absorption cross-section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nm,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2
,77 K,100 K,110 K,120 K,130 K,140 K,150 K,160 K,170 K,180 K,190 K,200 K,210 K,220 K,230 K,240 K,250 K,260 K,270 K,280 K,290 K,300 K,310 K,320 K,330 K,340 K,350 K,360 K,370 K,380 K,390 K,400 K,410 K,420 K
884.7,2.47167144896916E-25,2.50592555105753E-25,2.46649302179628E-25,2.47729659827582E-25,2.49712055609802E-25,2.5031079162254E-25,2.52332391713949E-25,2.51680989265517E-25,2.50126054443107E-25,2.52023221376292E-25,2.48497756606289E-25,2.48113436807011E-25,2.48119372844758E-25,2.47657336170143E-25,2.51166056072368E-25,2.46732367782389E-25,2.4937649686303E-25,2.46386289140176E-25,2.44920451329037E-25,2.45498734298683E-25,2.43417421454887E-25,2.41438708609157E-25,2.42816732565814E-25,2.42602344836445E-25,2.38989366544562E-25,2.39099865525642E-25,2.3785128793316E-25,2.37448198330319E-25,2.38954853652711E-25,2.33777330275286E-25,2.33262001325234E-25,2.32063499853536E-25,2.30948315946634E-25,2.28197464474849E-25
884.8,2.48550827439425E-25,2.51881968726699E-25,2.47902176685195E-25,2.48560197056035E-25,2.50523345548221E-25,2.5187605294318E-25,2.53975263820162E-25,2.52882077832796E-25,2.51694329697419E-25,2.53563993674572E-25,2.49688796512513E-25,2.49323951166452E-25,2.49376024817074E-25,2.48837185139736E-25,2.52385971012193E-25,2.47930907419438E-25,2.50212607358806E-25,2.47625002582869E-25,2.45367518837347E-25,2.46791543425758E-25,2.44278332835182E-25,2.43132541464619E-25,2.4410630971551E-25,2.43391859744333E-25,2.39797697200391E-25,2.40711468494783E-25,2.39435876473292E-25,2.38263881231322E-25,2.40194495700558E-25,2.34617203543955E-25,2.34124684428869E-25,2.32930148624186E-25,2.31808451105352E-25,2.2910657516343E-25
884.9,2.49938403861318E-25,2.53174759888513E-25,2.49158242659351E-25,2.49795656298283E-25,2.52122619838905E-25,2.53060176585208E-25,2.54814097380024E-25,2.54086078926291E-25,2.52494402156756E-25,2.54350617912895E-25,2.50882686896264E-25,2.50537428167735E-25,2.50635875473099E-25,2.50019844299203E-25,2.53608891379611E-25,2.49132362961632E-25,2.51458185102654E-25,2.48866842197112E-25,2.4667130261859E-25,2.47662102277664E-25,2.45562613323096E-25,2.43992638504608E-25,2.44975135532268E-25,2.4456749557551E-25,2.41002817472854E-25,2.41129993444761E-25,2.39848044636157E-25,2.39479703312219E-25,2.41030236590035E-25,2.35869040251845E-25,2.35409605648617E-25,2.34220924954048E-25,2.33086724769409E-25,2.30017324384715E-25
885,2.51329896623008E-25,2.54046801990139E-25,2.50417516777694E-25,2.51034203586507E-25,2.53332298684754E-25,2.54247122651016E-25,2.56059589584102E-25,2.55293007082706E-25,2.53682808798739E-25,2.55898642865554E-25,2.52079441834462E-25,2.51753882715037E-25,2.51898941532022E-25,2.51205327418916E-25,2.54834832419583E-25,2.49942585365433E-25,2.527069182668E-25,2.50111824148765E-25,2.48408484283077E-25,2.48960616187182E-25,2.46850270504075E-25,2.45274598197172E-25,2.46270376088726E-25,2.45745940688945E-25,2.42210906090121E-25,2.42748297446383E-25,2.4143910282253E-25,2.40698543836292E-25,2.42683170418487E-25,2.3712407583214E-25,2.36697886020337E-25,2.35091325297036E-25,2.33950501488206E-25,2.31372898973974E-25
885.1,2.52752272171821E-25,2.55797491350827E-25,2.5129354337074E-25,2.52302798590667E-25,2.54571872065357E-25,2.55463848804208E-25,2.57741816480839E-25,2.565298207399E-25,2.54900999596145E-25,2.56715846642002E-25,2.5330601930061E-25,2.53000273617381E-25,2.52778406463721E-25,2.52420592162804E-25,2.56090753285366E-25,2.51571023954298E-25,2.53985767061154E-25,2.51386908521435E-25,2.49316280349433E-25,2.50289522901522E-25,2.47744121569412E-25,2.46165350761248E-25,2.47595984415959E-25,2.46567386635335E-25,2.43448921786359E-25,2.43596271172499E-25,2.42667830766335E-25,2.41546531686436E-25,2.43550045327378E-25,2.3799657445229E-25,2.37170846216973E-25,2.36414703095446E-25,2.34842686128831E-25,2.32314717816146E-25
885.2,2.53666547252882E-25,2.56647146470309E-25,2.52531255928803E-25,2.53520625934204E-25,2.55760523433296E-25,2.56629537641653E-25,2.58559932530024E-25,2.58111843476401E-25,2.56068157180038E-25,2.58244250680451E-25,2.54481602204542E-25,2.53796642102684E-25,2.54434787392969E-25,2.53584821128065E-25,2.57295838078407E-25,2.52754371294791E-25,2.55213916654706E-25,2.52201084120265E-25,2.50603624860928E-25,2.5156800978334E-25,2.49010501215252E-25,2.47425964149375E-25,2.4844394465279E-25,2.47723598814403E-25,2.44237576823706E-25,2.44793559005533E-25,2.43450468996859E-25,2.42743491898023E-25,2.44364436580856E-25,2.39230033445942E-25,2.3886045161713E-25,2.37261944952981E-25,2.36101719875069E-25,2.33204309240744E-25
885.3,2.5506859320522E-25,2.57952476626129E-25,2.53799165534428E-25,2.55176610389208E-25,2.5697909910653E-25,2.57825034617071E-25,2.59814815560973E-25,2.58931500936518E-25,2.576553960779E-25,2.5903818177351E-25,2.55687036316042E-25,2.55021108930592E-25,2.55291645391882E-25,2.55168807730985E-25,2.58530933772115E-25,2.53570501340019E-25,2.56472215099435E-25,2.53454523584648E-25,2.51488395286777E-25,2.52447011678677E-25,2.50733684383455E-25,2.48716904857069E-25,2.49748354654643E-25,2.48909601014397E-25,2.45453653066649E-25,2.46020854440008E-25,2.44657171792866E-25,2.43567923194405E-25,2.45617731976695E-25,2.40079179105555E-25,2.39732871111696E-25,2.37711602239124E-25,2.36970647659676E-25,2.34122510884111E-25
885.4,2.56041183366999E-25,2.59288214053052E-25,2.55097289349556E-25,2.56455670400927E-25,2.58227614139211E-25,2.59050353911734E-25,2.61099805157913E-25,2.60575365404911E-25,2.58491923388184E-25,2.60627867520961E-25,2.57316172237487E-25,2.56275552717067E-25,2.56593588700415E-25,2.56002722266444E-25,2.59796056082749E-25,2.5521083693831E-25,2.57760679201344E-25,2.54738109536788E-25,2.52835536415864E-25,2.53354508717989E-25,2.5163438663441E-25,2.49613666444146E-25,2.51083182197424E-25,2.50125407278082E-25,2.46699696788846E-25,2.46874268806743E-25,2.45893790405032E-25,2.44823877576305E-25,2.46901166947586E-25,2.41371939941661E-25,2.40633751260181E-25,2.3946903651854E-25,2.38289131629016E-25,2.35069329041187E-25
885.5,2.57422964126256E-25,2.60573546215528E-25,2.56344813295271E-25,2.57684016987636E-25,2.59425252322821E-25,2.60224678435503E-25,2.62334086404081E-25,2.6177121280324E-25,2.60059935833507E-25,2.61783443456266E-25,2.58106684895413E-25,2.57479157524748E-25,2.58263097307105E-25,2.57175591531352E-25,2.6060510366454E-25,2.56403154011273E-25,2.58583993645946E-25,2.55557971370171E-25,2.54132362410179E-25,2.5464115607713E-25,2.52911098258342E-25,2.50883341382818E-25,2.51937309124812E-25,2.51290200375433E-25,2.47493722487595E-25,2.48079760008381E-25,2.46681705876716E-25,2.46029030066052E-25,2.48133926835655E-25,2.4219776421398E-25,2.41908700481834E-25,2.40749995606687E-25,2.39134835488889E-25,2.36411724926166E-25
885.6,2.58642450263088E-25,2.6215869250922E-25,2.57891955207267E-25,2.59211867095735E-25,2.60922229341363E-25,2.620910797979E-25,2.63867876288525E-25,2.63266394721074E-25,2.61535941927287E-25,2.63238139202534E-25,2.59986107108311E-25,2.58982139311548E-25,2.5939591599612E-25,2.59040539173316E-25,2.62117822176875E-25,2.57894804148431E-25,2.6012028734352E-25,2.57503494357153E-25,2.55292846968711E-25,2.55794985094865E-25,2.54058078340697E-25,2.52452761506712E-25,2.53520391218202E-25,2.52362959508198E-25,2.4938945450529E-25,2.49584669908109E-25,2.48564541378358E-25,2.4712831109582E-25,2.49252451718713E-25,2.43321358317063E-25,2.43055824721234E-25,2.41472086985936E-25,2.40278347907786E-25,2.37605180464043E-25
885.7,2.60084847245691E-25,2.63504918729844E-25,2.59199979304467E-25,2.60088146723816E-25,2.62179807239688E-25,2.62932248696333E-25,2.65162438174604E-25,2.64522173164498E-25,2.63166930013556E-25,2.6445321517435E-25,2.61231239541012E-25,2.6024576039902E-25,2.60707782130907E-25,2.60274091991977E-25,2.63798601284814E-25,2.58745879868163E-25,2.61417407832384E-25,2.58796774192747E-25,2.56649541631096E-25,2.57141398714231E-25,2.55394473280361E-25,2.53355603638226E-25,2.54432289480492E-25,2.5358644537076E-25,2.50241429479632E-25,2.50443584403043E-25,2.49010856255428E-25,2.48392512570096E-25,2.50129972189459E-25,2.44621763156985E-25,2.44390405836013E-25,2.42811562161623E-25,2.41604686435061E-25,2.38557890499445E-25
885.8,2.61039478985223E-25,2.64827756240086E-25,2.6090554530023E-25,2.61765396697581E-25,2.63816388005453E-25,2.64537102524573E-25,2.66433300966559E-25,2.65754075666445E-25,2.64380430940325E-25,2.6564419729723E-25,2.6205462694985E-25,2.6148554863879E-25,2.61996067828289E-25,2.61483659075723E-25,2.65049270700265E-25,2.60375417166317E-25,2.62690884464539E-25,2.59650074828338E-25,2.57982933253832E-25,2.58029801356171E-25,2.56275972066379E-25,2.54661415044745E-25,2.55751885210091E-25,2.54785915407527E-25,2.51067842921209E-25,2.52092061917945E-25,2.5063103469956E-25,2.49632913758025E-25,2.51397232468266E-25,2.4547965554632E-25,2.4527201456556E-25,2.43696528009309E-25,2.42482596544483E-25,2.39485373544355E-25
885.9,2.62434829254931E-25,2.65692976449885E-25,2.621675366761E-25,2.63006621990342E-25,2.65027268374381E-25,2.6572414773236E-25,2.67680481646727E-25,2.66962117823729E-25,2.65569968668105E-25,2.66811099544452E-25,2.63649692104247E-25,2.62701519949626E-25,2.63683422960692E-25,2.63065395380043E-25,2.66276174874979E-25,2.61579923176695E-25,2.63522207741323E-25,2.6131237733484E-25,2.58853559626321E-25,2.5932830621306E-25,2.57132106226127E-25,2.5551425441125E-25,2.5661386136378E-25,2.55961384155426E-25,2.5227329340121E-25,2.52901307300426E-25,2.51426339317432E-25,2.50441453554468E-25,2.5264083344879E-25,2.46731733152901E-25,2.46558550663749E-25,2.44988001189293E-25,2.43760761217189E-25,2.40839262350575E-25
886,2.63888155890769E-25,2.6748412861289E-25,2.63486767347515E-25,2.64304962449417E-25,2.66295099321192E-25,2.66968020741902E-25,2.68984782785237E-25,2.68227100806557E-25,2.66816343591752E-25,2.68424669408608E-25,2.64903827987164E-25,2.63974475826998E-25,2.64582755123768E-25,2.64308816570372E-25,2.67149564184726E-25,2.62437119729733E-25,2.65247761490574E-25,2.62615520828349E-25,2.60219965431597E-25,2.60684264707178E-25,2.5847672473449E-25,2.56852806945504E-25,2.57966322312431E-25,2.57193651714049E-25,2.53535707836242E-25,2.54175301049161E-25,2.53081577963578E-25,2.51714031508663E-25,2.5394157788251E-25,2.48041010029192E-25,2.47902457405512E-25,2.45903813247603E-25,2.4509621885787E-25,2.41797958682073E-25
886.1,2.65291769394595E-25,2.68790774409535E-25,2.6475554156898E-25,2.65552721343298E-25,2.67512182825908E-25,2.68161022593591E-25,2.70238507695531E-25,2.69441326513865E-25,2.68011856826965E-25,2.69598276027578E-25,2.66107138541564E-25,2.6519671849845E-25,2.66279169680185E-25,2.65501373161363E-25,2.6838177474769E-25,2.63646769400338E-25,2.66504268687414E-25,2.63448491643329E-25,2.61536193894317E-25,2.61989982855121E-25,2.59771044667449E-25,2.58141016530438E-25,2.59268516060827E-25,2.5837501890085E-25,2.54340711540301E-25,2.55398619449644E-25,2.53880963931775E-25,2.52935924081066E-25,2.5477324233265E-25,2.49299790093275E-25,2.48763377621198E-25,2.46767344458409E-25,2.45953299670715E-25,2.42704522432249E-25
886.2,2.66229562991927E-25,2.69663178857077E-25,2.65602064728612E-25,2.67221929153679E-25,2.68325364391792E-25,2.69756166344505E-25,2.71495529205478E-25,2.70658666344235E-25,2.69210378981098E-25,2.70774777055466E-25,2.67313494645667E-25,2.66422119694564E-25,2.67129192833724E-25,2.66696935722666E-25,2.69617191204661E-25,2.65265854523247E-25,2.67342249940588E-25,2.64282939576028E-25,2.62413354381762E-25,2.62860260946054E-25,2.61068941092332E-25,2.5943275786087E-25,2.60136863628662E-25,2.59162552548465E-25,2.55554480085874E-25,2.56213513383201E-25,2.54681716365566E-25,2.5416100321459E-25,2.56025642053772E-25,2.50138937633863E-25,2.49625869226163E-25,2.480671023195E-25,2.46811915667767E-25,2.44067474426289E-25
886.3,2.67667064601043E-25,2.71002793652876E-25,2.67330292031852E-25,2.68504329169999E-25,2.69982669660631E-25,2.70983124608267E-25,2.72782796386628E-25,2.72313794162037E-25,2.70839687114359E-25,2.72374301168273E-25,2.68549843401072E-25,2.68088178916404E-25,2.68861693246629E-25,2.6792245104416E-25,2.70882761906321E-25,2.66509714134752E-25,2.68631284502343E-25,2.65988435833258E-25,2.63762688340715E-25,2.64198977737051E-25,2.6196071702117E-25,2.60321131319304E-25,2.61910679583998E-25,2.60375807041833E-25,2.56798328576483E-25,2.57469098211562E-25,2.56320996857657E-25,2.55004238163249E-25,2.56887922146814E-25,2.51006519508537E-25,2.5095111759756E-25,2.48961530278965E-25,2.48128529812798E-25,2.45461280182551E-25
886.4,2.69108776293297E-25,2.72346060692204E-25,2.68636306929948E-25,2.69369680011083E-25,2.71236106977128E-25,2.72213119437968E-25,2.74073396891198E-25,2.73565398605165E-25,2.72072225639582E-25,2.73584548394792E-25,2.70193519296844E-25,2.68936328080687E-25,2.69743245273151E-25,2.6915100447264E-25,2.72151573776393E-25,2.67756720233712E-25,2.69923704348313E-25,2.67276919565016E-25,2.65561019665725E-25,2.65541365181627E-25,2.6329154893002E-25,2.61645732985529E-25,2.62810800926906E-25,2.61990864715808E-25,2.58045343331389E-25,2.583144929204E-25,2.57152816752449E-25,2.5626159645283E-25,2.58172814743963E-25,2.52300135733327E-25,2.52279944447137E-25,2.50294203093005E-25,2.49017945942445E-25,2.46401741757425E-25
886.5,2.70581653335252E-25,2.73719930392052E-25,2.69972726618493E-25,2.71106078286907E-25,2.72519648750881E-25,2.73473096326438E-25,2.75394278541836E-25,2.75257299048519E-25,2.73737973169899E-25,2.74429520654786E-25,2.71464007468239E-25,2.70225168492707E-25,2.71082406785643E-25,2.7040954150126E-25,2.73450573901304E-25,2.69033819167937E-25,2.70821552532096E-25,2.68595721810743E-25,2.66499512463757E-25,2.66472020386089E-25,2.64652942016596E-25,2.63000850069475E-25,2.63739476461491E-25,2.6283825068799E-25,2.58911919287891E-25,2.5960239239169E-25,2.58419979524699E-25,2.57135340319308E-25,2.59488000401751E-25,2.53624102694349E-25,2.53202651256835E-25,2.51219566029613E-25,2.50367329382886E-25,2.47370891248202E-25
886.6,2.7157725701555E-25,2.75043633282335E-25,2.71258779997322E-25,2.72371603117994E-25,2.73752521484062E-25,2.7468228082663E-25,2.7666466924569E-25,2.76489397235219E-25,2.74546503912945E-25,2.76013891005374E-25,2.72683750972359E-25,2.71463375376935E-25,2.7237120366159E-25,2.71617287683302E-25,2.74698989444153E-25,2.70260237354172E-25,2.72092721991262E-25,2.6943916556622E-25,2.67385821354929E-25,2.67793639032368E-25,2.65524236210144E-25,2.63868661423063E-25,2.6505745156219E-25,2.64033610264197E-25,2.60137316459537E-25,2.60839686287806E-25,2.59636425490621E-25,2.58371164543207E-25,2.60329320118115E-25,2.54044396182393E-25,2.54073100154111E-25,2.52092680289799E-25,2.51233721028099E-25,2.48287945430503E-25
886.7,2.72935188491116E-25,2.76397980153547E-25,2.7257527620878E-25,2.73667445572601E-25,2.75015531895725E-25,2.76326072595404E-25,2.77965377141674E-25,2.77339296573005E-25,2.76193560939958E-25,2.76835880140939E-25,2.73933555935497E-25,2.73146619393357E-25,2.73690445043482E-25,2.72855048779111E-25,2.75977627791871E-25,2.71516781425152E-25,2.73394255720609E-25,2.70736723856936E-25,2.69197586369975E-25,2.69145913595014E-25,2.66864794305194E-25,2.65641129949465E-25,2.66406054515794E-25,2.65258942199951E-25,2.61392854092364E-25,2.61690860557069E-25,2.60473826975282E-25,2.59637179896581E-25,2.61623218513325E-25,2.55773608347003E-25,2.55410350415665E-25,2.53873714551449E-25,2.52562067219356E-25,2.49233701207046E-25
886.8,2.74276034093981E-25,2.77782991927547E-25,2.73922234508261E-25,2.74993623892152E-25,2.76308696792004E-25,2.77596338428339E-25,2.79296420470861E-25,2.78630609565061E-25,2.77466413727925E-25,2.78083923639011E-25,2.75213438564854E-25,2.74446282484782E-25,2.74607487700065E-25,2.74122840626165E-25,2.77286506425507E-25,2.72803468099787E-25,2.74726172358163E-25,2.71637831306308E-25,2.7014282679592E-25,2.70083184101601E-25,2.68235967910091E-25,2.66567640588879E-25,2.67785306127037E-25,2.66514262013215E-25,2.62265132725087E-25,2.63404896270622E-25,2.61749406191339E-25,2.60516716332517E-25,2.62947458418882E-25,2.56678037799523E-25,2.56338693392731E-25,2.54364855779989E-25,2.53486260322486E-25,2.5066901307884E-25
886.9,2.75449800513849E-25,2.79144829674109E-25,2.75245814280503E-25,2.76296296436373E-25,2.77578173082052E-25,2.78842794747769E-25,2.80603957592622E-25,2.7989822908422E-25,2.78715467157547E-25,2.79707178888248E-25,2.76469555164401E-25,2.75722299047407E-25,2.75932627900431E-25,2.75366819154891E-25,2.78571782936263E-25,2.74066454199088E-25,2.7560549372136E-25,2.73369101508105E-25,2.71513606186908E-25,2.71441712998192E-25,2.69583917684629E-25,2.67909143491025E-25,2.68696105011669E-25,2.6734216486036E-25,2.63526057196102E-25,2.64260460128396E-25,2.62590334885411E-25,2.61370782631182E-25,2.63395712903929E-25,2.57986608585042E-25,2.57241729394861E-25,2.55712119053406E-25,2.54385108617541E-25,2.5161923065284E-25
887,2.7698351935343E-25,2.80483514671221E-25,2.76546035099623E-25,2.77575481743176E-25,2.78823977837728E-25,2.80065457677694E-25,2.81460804022029E-25,2.81557763347437E-25,2.79940737435922E-25,2.81308878507476E-25,2.77701922194482E-25,2.76974686470623E-25,2.77234404278477E-25,2.76587000448215E-25,2.79833475085277E-25,2.75720983820769E-25,2.77319649582922E-25,2.74650098268159E-25,2.72409255562992E-25,2.72777094284723E-25,2.70464237154067E-25,2.6878586647029E-25,2.69581638126625E-25,2.68548753955131E-25,2.64763307211639E-25,2.65509833203876E-25,2.64229352059524E-25,2.62617541650706E-25,2.65097868166121E-25,2.59271751288034E-25,2.58560582907345E-25,2.56593385651498E-25,2.5569486439699E-25,2.52544314115655E-25
887.1,2.78287034865518E-25,2.81431224482493E-25,2.7790370674546E-25,2.78483627267285E-25,2.80126918309578E-25,2.81345133510889E-25,2.83229377558499E-25,2.82859933245905E-25,2.81223030939787E-25,2.8216648995735E-25,2.78991346287714E-25,2.77864984964278E-25,2.78157781268248E-25,2.7786419075741E-25,2.80730135360703E-25,2.76602182780601E-25,2.78230557368498E-25,2.75558143178937E-25,2.73813403944505E-25,2.74170139524739E-25,2.71845338404204E-25,2.70160441543962E-25,2.70969643589366E-25,2.69407017101012E-25,2.66057689977817E-25,2.66396019097628E-25,2.6510148615839E-25,2.63502212343564E-25,2.66002932163549E-25,2.60182401067575E-25,2.59494635794499E-25,2.57086979356085E-25,2.56624635227295E-25,2.53525060552294E-25
887.2,2.79470359691017E-25,2.8325309252402E-25,2.79238059074206E-25,2.80225045638551E-25,2.81406221797096E-25,2.82601048579042E-25,2.84117772100983E-25,2.83720677839219E-25,2.82481574085665E-25,2.83400713322411E-25,2.80257054119163E-25,2.79570224236923E-25,2.79492473596798E-25,2.79117616372228E-25,2.82447758143029E-25,2.77874959631881E-25,2.79548363406039E-25,2.76871901577783E-25,2.74740293257184E-25,2.75089741416656E-25,2.7320327185237E-25,2.71068205058355E-25,2.71886298610473E-25,2.71052037632232E-25,2.67328432749225E-25,2.67677889913155E-25,2.65948123585813E-25,2.64781441489601E-25,2.66882605766798E-25,2.6150035150246E-25,2.6084658373832E-25,2.58886085743609E-25,2.57967345179664E-25,2.54480687001714E-25
887.3,2.80635047614254E-25,2.83755133718961E-25,2.80164301742449E-25,2.8113783378587E-25,2.827157642805E-25,2.8388707788439E-25,2.85464948924315E-25,2.8544724045565E-25,2.83770241961512E-25,2.84664931148009E-25,2.81139143865208E-25,2.80464974063012E-25,2.8085771345096E-25,2.80401152252529E-25,2.83348929113765E-25,2.79177963147979E-25,2.80463186010105E-25,2.78216114223716E-25,2.76606473625155E-25,2.76037974634521E-25,2.74144131075556E-25,2.72448978389117E-25,2.73280627533407E-25,2.71914456906352E-25,2.67792726827954E-25,2.68990054692043E-25,2.67237628741796E-25,2.66090947650537E-25,2.68220668502465E-25,2.62414933197534E-25,2.61784760330758E-25,2.59381745431217E-25,2.58462068832646E-25,2.55465059087461E-25
