wavelength,emission cross-section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nm,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2
,77 K,100 K,110 K,120 K,130 K,140 K,150 K,160 K,170 K,180 K,190 K,200 K,210 K,220 K,230 K,240 K,250 K,260 K,270 K,280 K,290 K,300 K,310 K,320 K,330 K,340 K,350 K,360 K,370 K,380 K,390 K,400 K,410 K,420 K
1223.7,1.15578561214985E-27,1.70795760023953E-27,1.43811261342335E-27,1.63410274276407E-28,1.84966646799123E-27,6.74138650001615E-28,9.35147628138315E-28,1.76192262711239E-27,9.04831464158707E-28,9.06916347184693E-28,7.42742170809334E-28,1.78088745067106E-27,1.94788624216091E-27,2.11189450824178E-27,1.45756151302891E-27,1.78174896712631E-27,1.26184300738501E-27,1.2611802914072E-27,4.24887624227338E-28,1.79217326568298E-27,5.86305109727698E-28,1.41558555213579E-27,1.22009956668939E-27,1.22875141206199E-27,2.1062993771326E-27,2.92501684509913E-27,1.47458774742383E-27,3.30819854483904E-28,2.15917354303946E-27,6.80182128122621E-28,1.13846885777866E-27,1.31122443082118E-27,2.82972120169458E-27,-2.58283025171228E-31
1223.8,1.02704021896095E-27,1.66940958887565E-27,1.28363793408891E-27,5.65197860667663E-28,9.62845413302764E-28,8.22140185954667E-28,1.0792077004462E-27,1.9697541329126E-27,1.02504627093113E-27,1.0783209217157E-27,1.42335151414432E-27,8.63751417098529E-28,2.86214782875993E-27,1.4188550816242E-27,2.20193629286996E-27,1.66934553777756E-27,1.74313670481799E-27,1.14462622386432E-27,8.14858526594836E-28,2.01800973055003E-27,1.20332644703968E-28,1.30632797877418E-27,1.04016719454697E-27,1.72383675851503E-27,2.41377666945106E-27,2.30927176322883E-27,1.52067586568192E-27,1.42462999848253E-27,2.51793602813913E-27,8.67582382399607E-28,1.98708514124121E-28,3.59189952623073E-28,3.36205570463078E-27,1.0919420919235E-27
1223.9,1.04882028686999E-27,1.9190875768178E-27,9.07103246120618E-28,3.4848806732148E-28,1.03950301806963E-27,6.54313534373415E-28,1.34060652569677E-27,1.83875900480771E-27,1.04624013686112E-27,6.51348171031148E-28,8.13744081231526E-28,1.7125787007287E-27,2.19086362002126E-27,1.84937579867037E-27,1.05454192574752E-27,1.30954837388509E-27,1.80905621846897E-27,2.15560269603608E-27,2.09569233538595E-28,1.32201874594634E-27,-1.46351332033526E-28,6.55707830299835E-28,2.20004230870844E-27,1.64898580034415E-27,1.74844393250498E-27,3.0375045029098E-27,1.69242556275436E-27,1.30495175660019E-28,2.14093628702394E-27,1.09102440597804E-27,-2.53942350482103E-28,8.33486028760725E-28,3.08095902376799E-27,1.21975877380582E-27
1224,8.51892776318287E-28,1.88414188494773E-27,1.56895875996768E-27,8.57973415155062E-28,1.25210040460941E-27,5.29053740554489E-28,1.38438554459257E-27,2.40516022812007E-27,1.3517321468599E-27,9.85686487653489E-28,1.27089935863105E-27,1.51805903039605E-27,1.89590136057234E-27,1.11977911321327E-27,1.53008850110148E-27,9.96158427055785E-28,2.06913325730256E-27,9.64110586976881E-28,2.93605192176185E-28,4.75205285360951E-28,5.72474549716065E-28,1.19905514726806E-27,6.58445086087576E-28,1.22009604588626E-27,3.41538879367011E-27,2.4439064670455E-27,6.38831306248895E-28,4.56788256865821E-28,2.85555064017617E-27,1.97757976020506E-27,-3.55078480075059E-28,-9.55792792093468E-29,3.56080612621431E-27,1.11745355735041E-27
1224.1,6.22815701957687E-28,1.86272063695353E-27,1.58440899037077E-27,3.89324659733432E-28,2.87771665161873E-28,-5.02321732234024E-30,1.5027348089204E-27,1.78777475054491E-27,8.16414419060131E-28,8.76548636669798E-28,8.86726107336225E-28,1.36000856154269E-27,2.32740069677286E-27,1.97814100201017E-27,1.0219183806923E-27,1.40764761057258E-27,1.86576026235707E-27,1.49850284331919E-27,7.68683252379959E-28,1.83231520867495E-27,4.51060393060878E-29,1.06432482817322E-27,1.99917672904659E-27,2.24003982689616E-27,1.86415180740385E-27,2.86748871222201E-27,6.25016622358223E-28,1.18873236218226E-27,1.7521852247096E-27,8.03417881664756E-28,1.61154396526404E-27,1.3411394264766E-27,2.52296018605138E-27,1.4899221811141E-27
1224.2,1.74238077000396E-27,1.31764891846522E-27,1.36893295153945E-27,6.57799314632231E-28,8.09986582599276E-28,4.58605716225455E-28,1.33328529642988E-27,2.01250371284999E-27,1.26378299589485E-27,4.25836401526379E-28,1.20027488722708E-27,1.41761789078698E-27,2.69833450752688E-27,1.09764312807829E-27,1.28915287094772E-27,1.14116711601626E-27,1.51949711352031E-27,1.01714162769068E-27,7.07605710469138E-28,9.09829568495048E-28,5.95105139357718E-28,6.62189981386534E-28,8.1906515052653E-28,1.57042738156952E-27,3.08046474009732E-27,3.18960839193247E-27,1.61564497942914E-27,-5.45604860242658E-29,2.32069436016607E-27,1.5917647670395E-27,1.57826098786823E-27,1.95858007864106E-28,2.46182260133662E-27,2.32281232569671E-27
1224.3,1.81625609980167E-27,2.06140105039711E-27,1.03323403751441E-27,4.4472684100473E-28,7.40804138515221E-28,7.87947200848196E-28,1.64338387131119E-27,1.99043941836463E-27,5.98354529364056E-28,5.94822614549263E-28,2.20120395257406E-27,1.45675965836628E-27,2.89404164262699E-27,1.98196407319521E-27,2.34212976855458E-27,1.21646507118851E-27,1.77977365907742E-27,1.5638939804882E-27,1.13053451240474E-27,1.40321003129114E-27,5.5860901672219E-28,1.4166365946503E-27,1.8714953594077E-27,1.15318064081124E-27,2.71960747900827E-27,2.06911911708033E-27,4.15402179774833E-28,-4.19614967736333E-28,2.89151537884894E-27,9.83299004484579E-28,1.64020633587751E-27,1.11811991412459E-27,3.00557043750214E-27,9.99990702714139E-28
1224.4,9.64455871941098E-28,1.61321601122782E-27,1.03165064339815E-27,5.81249617228943E-28,9.3028555763764E-28,4.8268380763716E-28,1.43971882479316E-27,1.73716527454466E-27,6.5728724714804E-28,1.90481554578267E-29,8.64802790986399E-28,1.58557920209792E-27,2.4247419115436E-27,1.81364973051406E-27,2.11878043727894E-27,7.04200662262622E-28,2.11565040781626E-27,2.66702554347733E-27,1.40701387246548E-27,1.20302582729384E-27,3.49374630717174E-29,1.10118928707145E-27,1.79557382419306E-27,1.84143031366456E-27,2.70688143607857E-27,2.11946446713992E-27,2.01724047611066E-28,1.06105930172476E-27,2.62665475726616E-27,2.71444230061805E-27,1.09584018176217E-27,1.11130973443192E-27,2.34568547472844E-27,3.97852184521007E-29
1224.5,4.24186240253874E-28,1.33144968651981E-27,1.23991400022992E-27,-1.2441214217704E-28,1.40242696499898E-27,5.96325074518122E-28,1.52246129471452E-27,1.60101745224141E-27,1.4336059055882E-27,1.31757462319226E-28,1.22467178537187E-27,2.16995837625953E-27,2.47331091030718E-27,1.58632447228967E-27,2.4596944099058E-27,1.32702261493797E-27,1.32052109599863E-27,5.33501267799945E-28,3.10964466319865E-28,9.52491002269665E-28,9.77222707191077E-28,1.59018897988779E-27,1.98425311589866E-27,7.91153045316158E-28,2.06236325540464E-27,2.96266254690478E-27,6.59510956502308E-28,1.05328807279725E-27,2.35171439950731E-27,2.32565278173557E-27,2.41917717542307E-27,1.6062699157263E-27,7.45655664478022E-28,1.29106306952236E-27
1224.6,1.14789613860578E-27,1.74241165506523E-27,1.51054991127078E-27,4.29680313879212E-28,1.22351139808022E-27,7.02980422728146E-28,1.37652091761467E-27,1.61089300602311E-27,5.4967390388074E-28,5.62695845631887E-28,1.07325049901762E-27,1.42422506685951E-27,2.19856397270509E-27,1.48727994340401E-27,1.97041310608963E-27,1.87297107327757E-27,1.49367196548977E-27,1.89681467996203E-27,1.22776457192096E-27,1.26239963843817E-27,4.22822585817055E-28,1.22533221052504E-27,2.16184104677286E-27,1.06943956300385E-27,2.94837860751986E-27,1.83503993091333E-27,-2.79980281142514E-28,8.54027335826672E-28,3.23836832090127E-27,9.39709158672716E-28,1.49254009775366E-27,6.10092036594022E-28,2.95393142022297E-27,1.15861716532397E-27
1224.7,4.24410041954081E-28,6.58208971039231E-28,1.13903159518032E-27,6.59772192137058E-28,1.27550969586567E-27,1.2336031602078E-27,1.53971814598941E-27,2.02314988099895E-27,1.30869705016476E-27,2.11563607469284E-29,1.21442544854132E-27,1.29319276542955E-27,2.1911544149486E-27,1.74721716456756E-27,1.88090573437481E-27,1.00966222321715E-27,1.17832847290976E-27,1.53713524952081E-27,1.00372520903399E-27,1.58930380012904E-27,1.22232612263891E-27,1.66507927288387E-27,5.66722305966926E-28,2.14015452172821E-27,1.40404301278587E-27,1.92502314086154E-27,5.50172610703355E-28,8.84721824431888E-28,1.9233101861835E-27,1.29636183062118E-27,1.70616330995688E-27,1.21501888549757E-27,2.32190171769818E-27,8.44347618831455E-28
1224.8,8.4702246138604E-28,1.87926041321492E-27,1.75678025225535E-27,-8.10634026229748E-29,1.24127883162599E-27,7.80935978665122E-28,9.408188937038E-28,1.96278649299983E-27,8.93140697329698E-28,8.92635863300575E-28,1.45033672467487E-27,1.15908481937372E-27,2.42690989880387E-27,2.08727863091872E-27,1.43049441874669E-27,1.65815429624119E-27,1.4668159820267E-27,7.84000391028416E-28,1.06258676464939E-27,1.72385609526921E-27,8.76690717289212E-28,1.2341179292096E-27,1.24111108257679E-27,1.74618415035275E-27,1.56361895624855E-27,2.50268944504987E-27,1.68084209156248E-28,1.27606608054884E-27,1.68600929264987E-27,1.60313361101683E-27,2.09320989412906E-27,1.71882979410876E-28,2.65391096061643E-27,-7.84765771473244E-28
1224.9,8.05654131335144E-28,1.5981121725851E-27,1.46615070634327E-27,-6.24919432453286E-30,1.48899859581294E-27,8.94884368114434E-28,1.71494245625443E-27,1.68832142253214E-27,3.40845920481913E-28,7.86415494998696E-28,1.06722258977378E-27,1.66258071243676E-27,1.79330146643734E-27,1.88581271208187E-27,8.03931167484475E-28,1.43207412341243E-27,8.41083835224395E-28,7.04575005181699E-28,8.34914985912384E-28,1.22177927731811E-27,2.95566477272545E-29,1.10771024418187E-27,1.59517196310046E-27,1.12893778007561E-27,1.56184830950491E-27,2.7007897874556E-27,1.91339594493231E-28,2.85892907475202E-28,2.08138273484074E-27,2.32456511925367E-27,3.13091762961298E-28,7.73691730567186E-28,1.51565821351613E-27,4.53243453556661E-28
1225,1.78174536849492E-27,1.41811082513067E-27,6.88855601479024E-28,1.14892827909805E-27,8.80752037286601E-28,1.53528946027813E-27,2.11800045929075E-27,2.28001536681935E-27,1.16911990758381E-27,6.02746416752059E-28,6.95773021496552E-28,1.7535497448589E-27,1.9156354517855E-27,9.69531181534606E-28,8.43374814664484E-28,1.79874928887892E-27,1.46378002178221E-27,7.24689991548138E-28,-5.98513065239441E-28,8.99495714365745E-28,1.14381210353345E-27,1.76450977583535E-27,8.24196572454914E-28,2.45073195115953E-27,2.16094867357813E-27,9.35669476068134E-28,1.04462262462523E-27,1.77722761985927E-27,2.73465321625906E-27,5.90657398111646E-28,1.48505051648327E-27,-2.47122631097764E-28,1.37684596638352E-27,1.53387072167714E-27
1225.1,8.07214233261539E-28,1.75963418394404E-27,1.52338301313099E-27,5.10201958087529E-28,1.32402877374259E-27,1.80014490254503E-28,1.41725012987146E-27,1.85495376730323E-27,8.45436599405388E-28,1.27172857395059E-27,7.85348881147951E-28,1.79592641523418E-27,2.32803562795194E-27,9.23899146930961E-28,6.65860929734319E-28,1.46592347869134E-27,2.03923478763155E-27,1.43699068047834E-27,-2.32897912898872E-29,8.32690741127767E-28,4.74631405783862E-29,1.87422593982217E-27,1.55585688355551E-27,2.27842739132097E-27,2.91777855904655E-27,2.16647407878155E-27,1.44579321681199E-27,8.79015388083948E-28,3.18700921646993E-27,5.66490688312775E-28,1.9333552214573E-27,1.06691212320257E-27,2.50361094902259E-27,-2.76114891308276E-28
1225.2,7.4014088831732E-28,1.72704036265456E-27,1.28426371841396E-27,6.29337456640287E-28,1.33593529826131E-27,4.81056005396031E-28,9.48260036981346E-28,1.89886575099246E-27,8.01072610900437E-28,6.82547920210592E-28,1.36161370404191E-27,1.96209682549758E-27,3.05832730733064E-27,2.75448133908187E-27,1.43980321970698E-27,2.14475004944199E-27,1.35325734147472E-27,1.32972291708546E-27,3.48418879962194E-28,1.5669237456359E-27,6.60805526193919E-28,1.86643877376122E-27,1.60457951593268E-27,2.2807778917431E-27,2.14041093253242E-27,2.92123488685549E-27,8.99798623575957E-28,2.90382492315417E-28,9.49374772200803E-28,3.45154028116878E-28,9.71502700782944E-28,-5.81569127134237E-28,1.57984304882733E-27,9.59334843411695E-28
1225.3,6.2479431838269E-28,1.56049010854961E-27,1.52450005798917E-27,5.96913798723564E-29,1.12216360123433E-27,6.02842528148572E-28,1.10966569982972E-27,1.74130273780367E-27,1.30997210178065E-27,1.11328090033991E-28,6.67159339739241E-28,1.21748804837572E-27,3.46676641755942E-27,2.02334859712963E-27,1.83546642489601E-27,1.72448906065145E-27,2.06055506594594E-27,1.38803018439628E-27,2.86046454238266E-28,1.12689989189913E-27,6.02358121947165E-28,1.328109081819E-27,1.43651008895089E-27,1.09080038252384E-27,2.70113818806929E-27,2.81302856530817E-27,1.44596974933519E-27,1.03736110709943E-28,3.2839062072715E-27,1.08851946889795E-27,1.55950086283003E-27,4.02604653838816E-28,1.08738156621686E-27,1.23355566316652E-27
1225.4,1.00883900951465E-27,2.05269406221526E-27,8.49967870428734E-28,5.08424629853489E-28,1.13993850355589E-27,5.20805387915636E-28,1.40090474454208E-27,2.7446354430462E-27,6.15018702978585E-28,3.61754625966457E-28,1.31807907934292E-27,1.77150490848096E-27,2.53609874988297E-27,6.98738590536384E-28,1.92518256148842E-27,1.09892778040576E-27,1.64892230525711E-27,1.1652201082933E-27,7.89061675597131E-28,1.68555177675169E-27,9.83978468814306E-29,3.41200030709868E-28,7.26259516258035E-28,4.48624489912496E-28,2.17450227008275E-27,1.74417371285801E-27,5.44077439721586E-28,7.67619043400633E-28,2.44087518485845E-27,1.69966129333003E-27,1.31762054323466E-27,1.09173785555952E-27,2.46520736731781E-27,7.17599962055703E-28
1225.5,1.40962517512351E-27,1.08515265963633E-27,1.31491118302942E-27,-6.69384733766984E-28,1.15541613454727E-27,7.79388134092522E-28,1.44598170437097E-27,2.32110437534335E-27,8.68734970311091E-28,5.28959455071531E-28,8.14427183805573E-29,2.54105061050756E-27,2.32453747070223E-27,1.47535660677185E-27,2.19986492995689E-27,1.27321238277291E-27,1.36449359309E-27,9.71923086069579E-28,3.56484651493142E-28,1.53497093820764E-27,6.90666834509763E-28,1.13707906496556E-27,1.00658853494852E-27,1.80460903019439E-27,2.50054775134648E-27,2.38027719056526E-27,2.00667236762684E-28,1.14099930180242E-27,1.75808148538697E-27,3.00668776844594E-27,2.14685984120973E-27,-8.98080161433709E-28,1.37251986132086E-27,1.34083593494303E-27
1225.6,8.56832239628828E-28,1.77464556437936E-27,1.43314179588617E-27,3.117823250016E-28,8.4880822507504E-28,7.85016134001232E-28,1.51429914012239E-27,1.12586214807576E-27,3.65112742505657E-28,7.10703083007736E-28,1.25421040630567E-27,1.38739876149068E-27,2.07758376667357E-27,1.44809416696384E-27,1.47782689164424E-27,1.23241406209071E-27,1.57026600433294E-27,1.33217923139633E-27,8.99785283593862E-28,1.24143104628766E-27,8.68186579188712E-28,1.02643496319666E-27,4.90097047527416E-28,1.75825829050955E-27,2.94174772509197E-27,2.63008658980619E-27,1.17957519879703E-27,1.29907588450053E-27,5.26119794058278E-28,1.64180806665169E-27,2.82303455111883E-28,-5.55955123300203E-28,1.94047971623664E-27,1.75644820840173E-27
1225.7,1.23356332524995E-27,1.54904997126967E-27,1.2426357403218E-27,5.73256237753532E-28,4.14049601264712E-28,7.92341545421758E-28,1.66307799507607E-27,1.49237190673312E-27,9.25308263424122E-28,2.55305283038158E-28,1.12726717841795E-27,1.81256435240662E-27,1.19035049812942E-27,1.35092646994789E-27,1.47611665138735E-27,1.38085532331173E-27,2.17110635620779E-27,6.92175151913022E-28,-8.31164947092099E-29,9.224346947658E-28,6.65430257983767E-28,1.59266069984901E-27,1.32764206456058E-27,2.3243476775696E-27,2.68821985155364E-27,7.17616037185722E-28,7.55935570549413E-28,3.13661096416193E-28,2.76703690501759E-27,1.87754034616419E-27,1.37098623864236E-27,8.65191499731692E-28,1.03145410619691E-27,1.57994654309623E-27
1225.8,9.65007350658045E-28,1.01132118068708E-27,1.00704631023348E-27,2.66265339552593E-29,1.11992810284997E-27,-1.223585452071E-28,1.8712131893116E-27,1.89793320816814E-27,4.8561587325835E-28,4.1601852955046E-28,1.37950167439316E-27,2.16579975666106E-27,2.32658284173258E-27,1.51624351791559E-27,1.52918506683191E-27,6.74813613528809E-28,1.12834273314463E-27,6.94593374896864E-28,5.72023531367949E-28,1.27169051446187E-27,-6.67985421579297E-29,8.74216783874604E-28,1.03994786320777E-27,1.89814502261639E-27,2.35782944385285E-27,6.99375848543825E-28,8.94230855582602E-28,1.35249392273456E-27,2.13993176607884E-27,5.4725293680615E-28,9.57957318163837E-28,-7.35039615165203E-28,1.36850675631169E-27,7.14686781452692E-28
1225.9,1.63622232246094E-27,1.24294085453601E-27,1.1217126598654E-27,6.29500679600265E-28,1.62230269269037E-27,1.14486444562923E-27,1.57278262120796E-27,1.84880526508314E-27,8.13743164050804E-28,6.21232228889967E-28,1.38925279486282E-27,1.38813896189369E-27,2.26555564569916E-27,1.18814309888515E-27,1.90695521067317E-27,1.52290216400733E-27,1.60573596560416E-27,1.22372445377954E-27,8.77556285936858E-28,3.00485014433728E-28,5.3949884348887E-28,1.03248455247356E-27,1.1004159764731E-27,1.83670137049343E-27,2.78307715179019E-27,2.29291600089934E-27,3.85692606465994E-28,-7.54886510950471E-28,1.46023800280711E-27,8.24082344495875E-28,1.41539079622287E-27,1.73717179719178E-27,2.59808933027961E-27,1.31172671440477E-27
1226,8.94680457181632E-28,1.68808823606327E-27,5.62333685707629E-28,4.11280980133852E-28,1.14960459821293E-27,7.02140583043437E-28,1.53549488979788E-27,1.81630731590613E-27,1.01123910140511E-27,6.37596614285601E-28,9.92360561737943E-28,1.37831818665013E-27,2.03507621832816E-27,1.74471439482479E-27,2.5531088486608E-27,1.14865617758859E-27,8.89379499961915E-28,1.42142710390513E-27,8.36025642770536E-28,1.60496815769725E-27,-4.07901461896079E-28,5.9868318005975E-28,1.15527844593047E-27,1.35130901100748E-27,1.93735069634978E-27,1.90495188762991E-27,7.44643309198253E-28,9.24240473146424E-28,2.60588763076597E-27,2.21486326762765E-27,3.8776649509607E-28,1.50917371995291E-27,2.74050951601916E-27,1.06748498433699E-27
1226.1,1.1378925769405E-27,1.56099228202276E-27,1.05046329995773E-27,5.61021336601542E-28,7.3014762361222E-28,9.87544672287687E-28,9.19251810330559E-28,1.59931163226908E-27,8.1352061038318E-28,-1.34224795973538E-28,1.183186450115E-27,1.79671282574218E-27,1.75000111494225E-27,8.91860407897433E-28,2.072202064254E-27,2.40482269331613E-27,9.99487114613946E-28,7.90336024352592E-28,1.19161216489976E-27,1.02460118612506E-27,5.57894528615148E-28,1.46234080980701E-27,7.57619354347248E-28,1.26221396083061E-27,1.60295866734437E-27,1.28296928483049E-27,1.26575529612757E-27,7.3416445828965E-28,2.08156466709375E-27,2.01730991241353E-27,7.23749478891377E-28,6.64840072625112E-28,2.15331836136535E-27,8.32360725042783E-28
1226.2,1.02125296663986E-27,1.81167128457237E-27,1.15159117490161E-27,2.96766916471032E-28,1.31444447655593E-27,1.04653833918624E-27,1.75984675489673E-27,1.53297606573509E-27,9.7554658496802E-28,7.34779419936493E-28,1.1548785318583E-27,1.09146254425467E-27,1.81664527044507E-27,1.83072105681741E-27,1.6699906524608E-27,1.79151149025577E-27,1.11767843831067E-27,7.0511184879771E-28,9.71891518714798E-29,8.77529210288053E-28,6.30636356243039E-28,8.20921949162102E-28,1.17510136962907E-27,2.22443343842268E-27,2.20172158823122E-27,2.00053405716832E-27,1.16991674107797E-27,1.51254505008519E-27,1.59964288851667E-27,1.80989124086221E-27,1.24279579511257E-27,6.2189734929987E-28,9.70082732319195E-28,3.2028888003003E-28
1226.3,1.48138224215893E-27,1.69494088121614E-27,1.08055341462095E-27,6.34290222455596E-28,1.00834841743296E-27,1.07706827481035E-27,1.61669196547191E-27,1.87329806381991E-27,1.55644588317558E-27,6.55659886610951E-28,5.19963291945233E-28,1.09942735379722E-27,2.03713238195257E-27,1.13204073693401E-27,1.27729349138403E-27,1.72937793708926E-27,1.57185378647097E-27,9.70704363997627E-28,6.75520306905452E-28,2.03217399309997E-27,1.64283421950204E-28,9.79425659123397E-28,2.01549183085119E-27,1.94102684989367E-27,5.39970213355767E-28,1.84016193784263E-27,1.61003113742592E-27,2.59910892403279E-28,2.57287948846494E-27,1.76927511359693E-27,1.0051562200759E-27,6.7007070156647E-28,2.66068954248132E-27,9.70503204466731E-28
1226.4,5.97038662647915E-28,1.85792786567263E-27,1.00064576275814E-27,1.06182633138899E-27,1.32112575815295E-27,1.03427732462971E-27,9.86568656391846E-28,1.59676517558013E-27,1.35109206377394E-28,1.04515744633138E-27,1.40424350967898E-27,1.41065911227054E-27,1.6876644544471E-27,1.71179571971971E-27,1.02364504650284E-27,1.41774550584131E-27,1.17433646376766E-27,6.79750837407268E-28,4.78021575893397E-29,1.27003426009649E-27,-8.64472578834048E-30,1.75346694626449E-27,5.40506209460186E-28,1.17629836778384E-27,1.90666717345787E-27,1.34294478412099E-27,6.61616838365E-28,3.26934097379359E-28,8.9739573930059E-28,1.63798351848473E-27,2.16041867706586E-27,-4.76837558555155E-28,3.05982250968858E-27,1.59398018185953E-27
1226.5,7.5839293335498E-28,1.33768651586651E-27,1.37515128724183E-27,8.05432293377742E-28,1.43057300738367E-27,6.32047268059508E-28,1.05933520242993E-27,1.40830147968512E-27,2.64264838281083E-28,6.5418929337372E-29,1.18543090067365E-27,1.81928723504498E-27,2.07250255573934E-27,1.71679381662183E-27,1.17973271210266E-27,1.66071643576265E-27,8.68538946930767E-28,1.03292840975325E-27,2.70054459970972E-28,7.1809763508174E-28,-1.50101627794475E-29,7.84080034401839E-28,1.31899355595905E-27,1.4115740030949E-27,1.74083849313275E-27,1.7416883519099E-27,6.42307720629414E-28,-8.50297395878475E-29,2.42487415897532E-27,9.10694315457715E-28,1.13692444886222E-27,-7.24640598728634E-29,1.91427322833719E-27,6.45132273683777E-28
1226.6,1.10208831335867E-27,1.66529432720803E-27,1.08429752823728E-27,4.27418100900127E-28,1.00407105036932E-27,6.30839834831421E-28,1.54985071423258E-27,1.79741683568109E-27,8.61806641169863E-28,3.50056406313644E-28,7.79193185806379E-28,1.18241644483128E-27,2.4985428103185E-27,1.6042320179608E-27,2.35477987096263E-27,1.83523110604893E-27,1.53135287797956E-27,1.30270778029222E-27,8.88321520897611E-28,9.24990343398233E-28,1.15918759134837E-27,1.54197627015363E-27,1.31996864828757E-27,1.6028120360529E-27,1.71440281911379E-27,2.43205193912331E-27,1.16682592241573E-27,4.78414156974241E-28,1.21861139036185E-27,1.30704106564216E-27,1.55292877377847E-27,3.16337435914337E-28,2.25631111180661E-27,-3.45424453932619E-28
1226.7,1.25071043846342E-27,1.72116717486999E-27,7.52688155889357E-28,7.51236240574951E-28,1.36800061797741E-27,1.80179877615299E-28,1.4779891375901E-27,1.63412834049198E-27,6.01150989325256E-28,8.28563323114375E-28,1.13925263760962E-27,1.21884919976389E-27,2.04122729873026E-27,1.35682315441977E-27,1.42365695841203E-27,1.33399343887126E-27,1.8422503451676E-27,7.03591907118062E-28,3.02501690719602E-28,1.34726855500526E-27,-2.82406726477628E-28,1.10853326663094E-27,6.85284415359139E-28,1.64466119189045E-27,2.93322374906234E-27,2.42587036628005E-27,1.27119518415404E-27,1.64268774336154E-27,1.74856208525936E-27,1.90920130386389E-27,1.8197114819514E-27,5.60205984611965E-28,1.52428210372452E-27,2.35099609850368E-27
1226.8,3.07368468908052E-28,1.26940253566889E-27,1.93007184642993E-27,6.63516345800089E-28,1.04104993037528E-27,4.18569463506515E-28,9.39712931563449E-28,1.94821974941128E-27,8.2337691237921E-28,1.15456545279257E-27,1.27223798438579E-27,1.14907179847243E-27,2.71976951854705E-27,1.47216191465123E-27,1.97726602857716E-27,1.29926309013052E-27,1.3800841393575E-27,1.12023398692038E-27,4.42064702490699E-28,7.60914027094549E-28,2.33793241106197E-28,1.83648710403695E-28,6.60213966867993E-28,9.62050127615087E-28,1.48718763490412E-27,2.15101589043736E-27,5.33556592393163E-28,1.60050769718295E-27,3.82893500738319E-27,1.42950699384974E-27,1.28521436127311E-27,9.2744015001614E-28,2.14095706109089E-27,3.82841350201517E-28
1226.9,1.14042589917049E-27,1.42732436774662E-27,1.06810027838679E-27,1.7574437721163E-28,5.87297502766997E-28,8.16392991356955E-28,1.66641864086658E-27,1.91802978843709E-27,4.64679468731204E-28,-2.90054569677332E-28,7.5161921080065E-28,1.4849087385927E-27,2.05673914988701E-27,9.40801875089813E-28,1.42472265140808E-27,9.8017835147956E-28,1.20214118183975E-27,9.32030647759674E-28,-3.23381260400154E-29,1.7874128703011E-27,6.14197015184687E-28,9.73338814457432E-28,1.76094683652417E-27,1.98407108767921E-27,7.92368405425135E-28,1.38413232117338E-27,3.08181372217924E-28,2.26891314999898E-28,2.29807255354175E-27,3.71372861977045E-28,8.05670263288193E-28,9.01094362807434E-28,1.71891842074186E-27,1.41216493181993E-27
1227,2.14519977191769E-28,1.10078891262823E-27,1.24873652477398E-27,1.01627742822655E-27,1.47678592705763E-27,8.95591277921391E-28,1.56813500460182E-27,1.97868125695649E-27,7.06529131397831E-28,2.10689621548742E-28,1.19475104506601E-27,1.46871991459797E-27,2.98968973831652E-27,9.33119903329754E-28,1.5960974749497E-27,1.75874694246378E-27,1.14034550683648E-27,1.28271113926121E-27,1.45997376976938E-28,9.89503957410276E-28,1.43956282671386E-30,1.45939586449553E-27,7.20471696914726E-28,1.60498229226474E-27,7.97414463906172E-28,3.06520613522993E-27,-2.23788599425023E-28,1.38630860764974E-27,2.45421921093325E-27,8.09683527389794E-28,1.56590198812638E-27,-4.83983178779436E-28,2.11087259915904E-27,3.82899235263374E-28
1227.1,7.78480588266147E-28,1.2084625777145E-27,1.31824031718105E-27,8.24564762752214E-28,7.58263512598527E-28,1.0984674503727E-27,7.18967097186062E-28,1.50865592715509E-27,2.92487939939881E-29,2.36247812714684E-28,8.77915008622642E-28,1.86413793727494E-27,2.11546144857592E-27,1.17182036788246E-27,1.48731704325545E-27,1.49392054113468E-27,1.122628191074E-27,1.60627854711204E-27,-7.51481744880731E-29,1.96621069826475E-27,3.46418013636053E-29,1.53223564412834E-27,2.18617443055077E-27,1.64633832280534E-27,1.67326969038732E-27,2.36674887685243E-27,1.11349687778598E-27,3.52640603890549E-28,9.8696151468044E-28,1.1132985475908E-27,2.37294848987683E-27,-2.97545192104283E-28,2.03116065903026E-27,1.2230826508047E-27
1227.2,1.0854596273919E-27,1.04791565349748E-27,1.53710675685557E-27,8.7711217503712E-28,1.32666826664069E-27,8.50459320411677E-28,1.4383474184506E-27,1.37807742447211E-27,4.95171057080147E-28,2.34692006273531E-28,5.78948924818457E-28,1.14628906410144E-27,1.54405848804839E-27,1.51258679165226E-27,1.36666893728293E-27,3.08381178976778E-28,1.52228559292303E-27,4.82782935973708E-28,1.92818058164825E-27,7.78697078047006E-28,1.60260064633344E-28,8.75669670027894E-28,1.45704442902976E-27,1.1730759209545E-27,2.09278245425311E-27,2.36625130860387E-27,7.70917283487585E-28,2.33475980497766E-27,2.19848789219825E-27,2.36031786639124E-27,1.65756854272458E-27,8.89848569546406E-28,2.32954953378706E-27,-6.19160214693582E-28
